age,monthly_income,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,product_availability_online,gender_encoded,city_tier_encoded,shopping_preference_encoded
58,59109,26,9,53738,39213,6,2,2,2
40,226661,28,17,120364,126066,5,2,1,2
24,203717,46,6,42091,43633,10,2,2,2
20,203069,7,8,146281,50717,3,2,2,2
75,42426,30,9,99324,136486,9,0,2,2
49,132632,33,19,86992,64207,10,0,1,2
48,127637,13,5,16544,48105,3,0,1,2
35,54023,3,6,76495,146125,5,1,1,2
60,137268,42,11,18373,9774,1,0,2,1
24,205339,48,6,61916,63832,5,1,2,2
58,170964,28,12,106019,41384,6,0,1,2
18,205304,38,17,59619,118174,1,2,1,2
78,124211,32,4,115718,19279,8,0,1,2
31,109897,20,16,44741,20041,5,0,1,2
69,205297,40,14,103768,96514,6,0,2,2
49,162079,48,1,17724,30769,2,1,2,2
23,94777,0,4,65431,4458,9,2,1,1
56,59858,26,15,87917,120307,8,2,2,2
27,191145,1,0,25121,71315,8,1,0,2
24,235510,42,8,107747,136381,6,1,2,2
43,105042,9,3,40668,146667,10,2,2,2
51,98098,9,0,101226,142645,4,1,0,2
47,35239,29,10,38570,67273,2,1,2,2
53,209041,0,4,46449,35699,9,0,2,2
38,159137,30,9,115129,123617,1,0,1,2
79,125951,34,8,93869,96651,8,2,1,2
77,56291,47,6,56549,51952,8,1,2,2
34,53805,28,18,53275,94735,6,2,2,2
50,113831,12,11,66292,81667,6,1,0,2
27,164515,8,17,110859,24042,2,2,2,2
68,24290,39,3,17352,51868,6,1,1,2
64,146283,42,11,116275,148532,5,2,0,2
59,98634,40,3,81187,149045,7,0,1,2
68,34072,10,2,84773,5778,7,0,0,1
29,58290,23,16,106726,115550,6,1,1,2
73,100186,24,17,5049,5371,3,0,2,0
33,30115,12,8,31577,97533,7,2,1,2
58,20149,13,13,62387,119850,5,1,1,2
49,56992,40,12,76331,35156,5,2,1,2
32,32716,2,4,128540,45615,2,0,1,2
79,112724,5,14,141486,7235,9,2,2,1
44,28621,45,4,12180,72930,8,0,0,2
45,152892,12,11,104638,18124,1,1,2,0
34,128065,0,9,55679,70374,1,2,0,2
63,188872,28,0,61021,66996,4,2,0,2
76,201115,13,2,94431,59111,10,0,1,2
67,45399,11,18,72504,30073,8,0,0,2
75,134374,25,1,39146,31294,1,0,0,2
19,160074,22,4,31038,107431,2,0,0,2
53,58098,2,0,122001,124085,2,0,1,2
67,60511,13,14,7451,58497,5,2,0,2
24,68243,33,0,67304,74267,10,0,1,2
30,130131,22,19,38143,2141,5,1,2,1
32,43750,9,8,135287,73567,9,2,0,2
42,237682,3,2,40074,123366,7,1,2,2
40,163382,38,15,14809,137738,9,1,2,2
77,70398,48,7,35001,6496,6,0,0,1
39,228614,9,7,147245,133135,9,0,0,2
43,221279,23,14,142804,117869,9,2,0,2
50,59345,33,11,72540,26698,7,1,2,0
28,108430,23,16,129130,133462,7,2,2,2
27,129921,24,10,56854,22031,4,0,0,2
42,106729,14,3,102375,84920,5,2,0,2
54,66843,11,16,37605,43459,6,2,0,2
65,156294,0,10,88313,53218,3,1,0,2
60,235394,41,7,138106,15495,5,0,2,2
70,177581,8,18,27573,131015,7,0,0,2
55,146458,13,19,94794,143539,2,1,2,2
58,79334,40,16,1919,20088,7,0,2,2
62,82170,30,7,113188,14511,7,0,2,1
41,55878,23,7,17602,9683,4,0,1,1
57,215741,9,6,149425,141205,4,0,2,2
63,184421,41,18,85217,107557,8,1,1,2
73,246343,42,1,137264,132218,1,0,0,2
50,168024,17,12,44288,110290,6,1,0,2
34,105352,2,3,56448,51347,5,2,0,2
41,167601,11,17,87616,148661,2,1,0,2
54,217375,34,12,41687,57770,2,1,1,2
74,187593,43,0,91648,125592,6,0,0,2
19,33383,22,2,24767,22820,8,1,0,0
49,150973,21,2,25460,12343,6,2,2,2
74,57889,10,15,45471,80674,1,1,2,2
77,29633,45,0,90148,31596,3,1,1,2
79,77244,48,15,93636,81211,1,2,0,2
41,144177,22,16,98325,146112,4,1,2,2
26,165235,11,2,18074,112819,4,2,1,2
21,205091,28,14,91258,64949,10,2,2,2
34,156779,24,13,24714,57079,4,0,1,2
34,234184,23,10,124168,130783,5,2,2,2
70,98597,3,12,108062,18321,3,2,2,2
67,191173,36,4,64143,70185,10,0,0,2
65,190778,28,11,37173,23313,7,1,0,2
47,223156,2,16,149623,24580,1,2,1,2
57,30115,30,5,84295,44918,10,2,2,2
75,90379,24,16,113778,56207,9,1,0,2
28,248553,46,16,812,134988,2,1,1,2
38,54979,36,9,20813,125952,8,2,1,2
38,186713,22,7,112428,94190,1,2,1,2
35,84377,48,17,28690,149198,4,0,0,2
72,21416,21,9,105647,59914,10,2,1,2
46,156705,28,0,95948,70572,7,1,0,2
41,143785,35,4,50833,18693,1,1,1,1
27,249261,12,17,11427,140650,10,2,0,2
62,146666,2,0,94185,88982,2,1,2,2
34,160465,45,8,141372,130646,8,0,2,2
35,181452,21,17,64401,18494,3,0,2,2
59,191128,48,4,5148,9624,6,1,2,1
65,234351,35,9,33427,111295,8,1,0,2
37,145364,9,13,48354,14083,4,0,1,1
54,112507,8,11,41312,124718,9,1,0,2
62,133243,18,6,98851,139835,10,0,1,2
35,150933,7,12,33090,77794,9,2,0,2
34,118070,32,3,131543,98846,8,0,2,2
26,51126,19,18,139144,105780,9,2,0,2
31,95382,29,17,74038,27671,10,2,2,1
66,237785,34,14,137547,33429,9,1,0,0
46,179754,30,14,137475,61068,5,1,1,2
48,33228,18,0,143731,38923,10,0,2,2
21,246371,49,15,59258,149599,10,0,2,2
35,39009,45,3,4751,146779,1,0,1,2
76,15094,13,18,99468,139160,3,2,0,2
37,95636,9,2,137245,51655,10,1,0,2
73,198293,2,4,127914,62032,7,2,1,2
73,113453,33,1,108778,139702,10,1,1,2
64,163502,27,9,146337,103328,2,1,2,2
60,181643,18,8,58553,107669,10,2,2,2
61,69486,38,11,68585,12203,5,1,1,1
26,105510,25,13,135958,122213,7,1,1,2
30,242737,3,14,13208,43454,2,0,0,2
32,208366,11,0,147483,124544,5,1,2,2
44,35860,25,15,133031,71601,3,2,2,2
32,87812,6,5,112156,60200,7,2,0,2
45,81087,2,4,138872,56095,7,0,2,2
54,154558,25,18,3312,3279,1,1,0,0
72,229135,1,14,69540,29623,6,2,2,2
36,64607,11,0,126768,129968,7,2,1,2
43,155817,31,16,135801,27300,6,1,0,2
69,121664,37,6,143014,38405,3,1,0,2
43,224605,10,7,64944,60661,8,0,1,2
42,33330,31,2,32807,23467,7,2,1,0
43,135803,44,6,33027,125861,1,1,0,2
43,186150,14,7,130938,55636,4,2,1,2
63,201404,5,18,94493,14827,7,1,0,2
45,200604,25,11,121549,148702,10,1,1,2
66,236437,7,9,139272,68280,5,1,1,2
35,58336,7,4,56005,36863,10,2,0,2
49,23070,37,4,136580,39341,2,0,0,2
70,16320,7,11,80551,121041,10,2,2,2
20,104043,16,12,104057,24418,9,1,2,2
19,53921,38,0,111494,108779,9,2,1,2
50,21589,18,16,22709,10958,1,2,0,2
59,210481,2,18,72326,47552,1,2,1,2
36,107995,40,1,34174,31797,7,1,0,1
34,30589,48,17,25141,80396,6,0,0,2
61,51375,8,19,106393,25876,6,0,1,2
50,58085,45,10,146751,129302,6,1,2,2
29,75840,32,13,59660,1772,7,1,1,0
66,189272,31,14,97812,34720,8,2,0,2
73,113704,31,11,140145,16692,5,1,2,1
20,172804,5,5,44160,94310,2,1,2,2
60,112047,48,4,2475,90252,9,2,0,2
66,168498,48,13,99623,12261,1,1,0,1
72,45982,28,5,48814,46248,7,1,0,2
43,74720,36,2,136939,145072,2,1,1,2
52,162818,16,5,28776,103353,8,0,2,2
25,43514,49,13,44619,90973,7,2,0,2
69,210961,18,19,34034,69775,5,1,1,2
53,149923,30,17,120391,128808,4,2,0,2
70,165868,18,16,61567,63497,3,0,1,2
71,91034,22,8,71576,45022,10,2,1,2
24,208870,49,7,126046,32251,7,0,0,2
63,113388,46,3,26212,143499,2,1,2,2
63,209057,34,9,31078,10891,8,1,1,1
53,180664,13,16,94843,47451,3,1,0,2
33,59845,0,19,121943,2541,4,0,1,1
41,162002,48,4,106209,73796,5,2,1,2
78,125853,32,16,120148,147047,6,0,2,2
71,123417,48,13,68073,107950,1,1,1,2
79,128436,35,11,42073,18273,4,1,0,1
18,36159,0,6,85648,15964,2,1,0,2
66,241144,19,14,40455,78869,10,2,2,2
42,104788,21,14,37103,91270,2,0,2,2
27,39003,34,11,112673,79001,6,1,0,2
71,120722,2,0,11352,133516,3,1,2,2
33,50139,11,7,35915,56463,10,0,1,2
33,67452,42,19,114036,74753,5,0,0,2
75,37205,36,5,8493,62604,7,2,2,2
25,242131,12,19,13159,14508,5,2,0,2
46,71955,11,1,124249,140912,5,1,1,2
56,22464,1,17,7486,64466,10,2,0,2
45,228718,19,2,120349,9678,5,2,2,1
23,218729,0,19,138202,101005,6,1,1,2
33,24840,40,2,83870,113025,8,1,2,2
37,248688,34,18,35702,139413,6,1,1,2
33,55768,23,5,61320,20778,7,1,0,1
24,155533,37,10,59320,48007,7,2,2,2
58,35927,25,12,118324,81627,10,2,1,2
31,236006,10,5,93121,117929,8,0,2,2
60,113622,42,17,21477,78966,4,1,0,2
43,30329,14,14,85815,105900,9,2,2,2
43,30791,5,13,6755,30441,4,2,2,2
31,67627,39,13,141434,123158,4,0,1,2
24,143885,8,0,89135,3671,8,0,2,1
50,160444,49,16,131363,139111,5,0,0,2
43,238962,5,13,74983,86608,6,0,1,2
74,194541,16,12,5082,78124,4,1,0,2
62,124554,22,9,2965,106949,4,2,1,2
37,145436,30,5,669,78698,10,0,0,2
20,102073,15,0,100096,130614,1,2,0,2
69,49370,21,4,110743,41165,4,1,0,2
21,66408,15,15,104268,32326,2,1,2,2
78,105941,44,19,137720,19674,5,0,0,2
43,169775,11,15,125916,29917,1,1,2,2
28,161306,8,7,46829,26202,7,0,0,2
19,153604,5,16,45153,143340,9,2,2,2
31,50416,3,17,88314,71821,3,0,2,2
61,87439,37,17,11457,88458,1,1,1,2
47,33242,16,8,136916,997,2,0,0,1
66,196326,9,5,84391,62930,8,2,0,2
29,94324,39,9,56487,45942,1,1,0,2
43,50249,34,8,94713,2728,4,2,2,1
61,115124,46,14,72500,84016,4,1,2,2
50,110049,20,19,20807,118429,10,1,0,2
30,100078,18,13,81229,127158,2,1,0,2
31,47294,26,13,133086,87795,8,0,0,2
41,205856,10,8,104650,11344,3,2,0,1
79,149756,5,8,75822,45345,8,2,1,2
51,169867,40,0,64837,121645,2,0,1,2
61,206373,42,9,92773,93163,10,1,2,2
43,215259,27,9,124712,66791,9,1,1,2
38,156503,2,6,21903,72277,8,0,1,2
45,221739,40,4,121016,130520,7,0,2,2
65,104627,44,17,67079,135612,1,1,0,2
53,105381,23,0,2951,74753,3,0,0,2
57,105027,36,16,140453,90695,1,2,1,2
19,201444,12,17,37137,47702,5,2,2,2
59,85366,14,19,14213,120269,7,1,0,2
26,109176,8,11,18645,17411,6,0,2,2
40,134667,38,8,57101,144067,9,2,0,2
32,87870,34,8,96343,25757,5,2,1,2
30,62387,44,16,113122,55233,1,0,2,2
40,198999,17,12,60511,67430,1,0,1,2
34,24304,42,16,147270,37004,8,0,1,2
79,32032,2,1,89843,120872,8,0,2,2
65,106291,27,6,49075,147778,5,0,0,2
77,127889,15,15,38237,11000,1,1,0,1
19,74486,41,14,7863,106950,4,1,1,2
37,80552,40,12,70237,139996,7,0,0,2
37,219916,46,12,34766,24958,1,0,2,0
76,175726,42,14,62774,140495,9,1,2,2
63,54244,22,19,72479,38623,9,2,1,2
20,152014,31,12,75634,44128,5,0,0,2
72,65697,9,9,52863,109173,5,1,0,2
29,141031,37,16,27799,125327,4,1,1,2
57,17693,37,8,66421,7707,1,2,2,1
19,202823,12,9,125551,108700,3,2,2,2
53,96098,14,14,141293,9938,6,1,2,2
31,21259,27,0,49813,41484,7,1,0,2
33,134746,12,3,136985,22186,7,2,2,2
36,122772,34,15,96243,48711,6,0,2,2
51,132928,1,10,123966,69931,3,0,0,2
61,151014,0,5,91218,115359,2,0,2,2
78,62419,40,8,85359,112100,9,1,2,2
63,117092,31,15,25164,82558,3,1,0,2
23,71105,29,3,25463,82294,6,2,1,2
30,211979,21,13,46897,114244,5,0,1,2
53,173455,3,10,38054,97725,7,2,1,2
39,38404,45,10,136292,77773,1,0,0,2
35,87656,23,2,131023,131218,8,0,0,2
29,151774,13,0,87985,99035,6,0,0,2
69,219955,16,11,135208,59784,3,1,2,2
76,115965,13,15,109556,7053,4,1,2,2
71,71332,39,7,14723,133167,7,2,2,2
47,185491,38,0,69677,136019,4,2,0,2
70,236648,40,1,107012,124466,8,1,1,2
68,118182,26,11,4809,16048,7,2,2,1
57,126395,20,13,80579,20761,6,0,1,0
24,117619,39,19,5114,57181,2,2,0,2
49,234150,34,16,26469,107634,10,1,0,2
65,123269,25,6,56708,59150,3,1,2,2
36,88844,30,1,22536,77208,1,1,0,2
23,185314,32,12,10194,98478,3,2,0,2
37,139983,48,12,5570,72982,7,2,0,2
44,49142,10,5,121907,92653,10,0,0,2
70,124699,15,11,64030,139339,1,2,2,2
60,111226,5,15,96744,76707,8,0,2,2
54,22393,33,2,22696,149810,7,2,2,2
65,216011,40,11,114332,129179,3,2,1,2
24,215154,31,15,84961,39268,5,1,1,2
76,117281,20,8,127245,98612,7,2,0,2
22,174965,28,12,107729,67185,3,1,0,2
28,24388,10,11,128446,31766,7,2,0,2
32,77969,4,14,88665,80568,6,2,0,2
20,51660,26,3,76557,7600,2,2,2,0
75,104244,27,16,120559,53634,2,2,1,2
22,170798,30,9,67641,135183,7,2,2,2
40,94544,49,15,31261,1783,9,1,0,1
70,247625,10,11,3641,13159,10,2,0,1
54,209068,12,5,18442,28757,4,0,0,2
26,146183,42,15,86824,64632,4,0,1,2
32,130370,5,11,140529,70619,5,2,0,2
20,32545,26,5,72049,126161,2,1,0,2
46,186240,29,14,25282,81564,8,2,2,2
23,148451,47,3,125196,56702,8,2,0,2
34,241845,18,4,86174,14001,5,1,2,1
43,102346,13,16,110755,26903,4,0,2,2
38,187192,8,3,127280,32231,2,0,1,2
25,32809,44,10,40838,115569,6,0,0,2
38,198885,27,18,1544,1535,2,0,1,1
74,220077,27,13,45061,90187,6,0,1,2
28,42967,45,5,75728,78841,8,0,0,2
55,155820,24,9,140622,81333,10,0,0,2
25,38424,25,9,7741,47405,3,1,0,2
59,232584,3,17,85672,5639,5,0,0,1
41,169986,2,16,32504,106787,6,1,1,2
78,241675,33,1,84587,135026,3,2,0,2
52,123411,20,12,32129,123899,3,0,2,2
72,224550,16,11,77556,125845,1,1,1,2
31,165563,37,4,84781,72228,7,2,1,2
72,195526,33,7,107599,74977,2,0,2,2
31,85069,43,3,68871,83610,5,1,2,2
27,197997,11,2,42625,85422,5,0,2,2
29,104119,24,3,70765,111670,3,2,1,2
55,52049,20,8,61580,82146,9,2,0,2
61,42821,17,7,108183,64389,4,2,1,2
72,110797,35,10,102100,50313,6,1,1,2
63,249144,5,14,65785,15911,6,0,1,2
51,176017,19,10,49356,6610,4,0,1,1
58,163456,19,15,64244,75518,8,1,1,2
27,174482,31,5,142968,148661,4,0,0,2
75,92734,30,14,3946,18187,4,1,2,2
34,209838,19,13,138908,148519,4,0,0,2
34,240962,29,15,8763,114662,10,1,2,2
20,153241,2,13,102534,128019,9,1,2,2
79,186201,19,3,57661,113122,6,2,1,2
48,112445,7,9,43705,140191,6,0,1,2
68,18830,20,14,98104,63756,1,1,0,2
18,202378,47,8,93956,19238,3,2,1,1
29,101940,22,13,46928,50594,10,2,0,2
56,211339,0,18,1329,12372,9,0,0,2
21,173829,1,12,96025,135831,10,0,1,2
59,78867,9,18,91727,87977,4,1,2,2
30,181722,36,4,77263,123715,3,1,0,2
51,179838,29,6,85172,108044,6,1,1,2
59,227550,43,19,145215,59449,8,0,1,2
38,47419,23,2,91267,93582,10,2,0,2
39,31668,31,6,141132,134617,3,2,1,2
74,162318,49,13,94843,5182,1,2,2,1
21,39996,29,4,146854,139792,10,2,0,2
35,66312,37,15,55228,85306,4,1,1,2
22,149137,13,19,43729,95221,1,0,0,2
36,25467,2,0,147216,69628,6,1,2,2
19,196718,24,14,116677,124815,4,0,1,2
29,167079,44,11,149780,82822,4,2,2,2
34,214151,6,13,67431,14319,7,2,0,2
27,43702,16,15,93007,141058,7,0,2,2
51,109369,40,15,20344,81653,5,1,1,2
23,90569,26,3,43054,135460,6,0,1,2
25,68952,37,1,49285,28221,3,0,0,2
78,204137,37,6,80526,87289,9,0,2,2
68,49169,22,4,102115,40914,4,2,0,2
28,31829,31,6,92102,139784,8,2,2,2
74,206207,1,1,147353,54538,1,0,0,2
29,19522,10,11,22196,104474,3,0,0,2
26,100687,33,0,95918,62258,7,2,2,2
19,181391,46,2,88361,29781,3,0,0,2
25,135334,33,0,64520,32442,10,2,0,0
75,172615,6,2,59094,122873,2,0,0,2
28,133576,9,15,115820,84788,10,0,0,2
77,249192,24,18,52987,138373,10,1,1,2
70,132419,1,7,49282,87318,9,1,2,2
53,176545,48,18,23144,38750,7,2,2,2
27,22699,29,4,108612,34870,10,1,0,2
38,83165,16,0,137448,46132,10,2,2,2
37,186527,28,12,76145,140918,5,0,0,2
65,90692,17,4,17743,77314,5,2,2,2
25,32441,45,19,23525,93038,8,2,0,2
53,45716,34,18,2753,29569,9,0,1,1
46,77175,16,6,72168,148504,7,2,2,2
59,21834,46,12,72939,22505,3,1,0,2
29,33179,21,13,135812,81510,9,2,1,2
78,41219,24,17,73833,84739,9,0,1,2
31,118153,19,13,112313,31504,5,2,1,2
65,161854,15,12,124857,135558,6,0,2,2
71,227435,24,7,33344,107015,5,2,0,2
67,89967,14,19,20630,71818,6,1,1,2
38,117454,36,17,98134,128441,6,2,2,2
39,24496,14,13,108385,1895,1,1,2,1
38,234939,14,1,87125,38498,4,0,1,2
61,185310,17,10,8595,100222,8,1,2,2
67,61025,36,14,117896,62250,1,0,2,2
47,74886,0,9,144016,141488,7,2,0,2
56,169635,32,16,138999,83716,7,1,2,2
37,18712,2,10,121178,139097,3,1,1,2
41,109067,48,7,8850,81182,9,0,1,2
40,60489,21,1,41888,35213,10,1,2,2
24,47664,20,2,25412,104075,1,0,1,2
26,158492,45,6,1055,23317,4,1,2,2
18,200682,40,13,61861,120531,8,2,0,2
43,20315,26,11,2056,115275,1,2,0,2
55,216989,3,4,35594,69348,9,2,1,2
55,90033,34,4,117952,22771,6,2,1,0
71,240648,0,6,109077,28369,6,1,1,2
78,132862,3,0,147287,117697,3,1,0,2
61,243983,23,16,100095,148269,2,2,0,2
39,94030,45,18,110049,106095,3,0,0,2
61,78910,28,7,36061,14665,3,1,2,2
27,243360,21,11,33699,66417,5,0,0,2
72,207044,22,2,62735,124496,2,2,1,2
79,136075,20,11,47354,126951,1,0,0,2
75,236965,13,7,139413,144357,4,2,2,2
23,70919,7,3,39625,2631,9,2,0,1
34,228558,15,6,79142,122115,6,0,0,2
68,227360,34,13,50251,119171,6,0,2,2
67,248998,23,1,78529,35957,8,1,0,2
55,150204,25,4,79939,85707,4,2,1,2
41,142153,6,11,76798,41077,5,0,2,2
68,56598,24,4,128977,125213,3,1,2,2
27,239884,37,12,27417,100579,3,2,0,2
73,166623,44,1,80541,139767,8,0,0,2
25,238583,25,9,1658,93181,5,0,2,2
38,83206,25,11,140577,127078,1,1,0,2
73,89900,29,15,142368,77066,7,0,0,2
23,41296,1,16,134774,62859,3,0,2,2
38,236288,42,14,97090,3645,8,0,1,1
74,164138,8,0,58540,48082,8,1,1,2
79,174964,38,2,133988,62767,4,2,1,2
56,90577,43,11,99058,130434,5,0,2,2
41,220662,10,9,41044,77338,5,2,0,2
50,92173,14,8,100056,79545,1,0,2,2
76,222365,11,3,63172,134422,3,2,0,2
35,79771,34,1,146729,10115,2,1,2,1
73,173556,49,0,76878,52023,6,2,2,2
45,92865,39,9,143832,83376,3,2,1,2
74,114074,46,12,136839,37724,3,0,2,2
69,173187,15,6,100437,136589,5,1,1,2
49,172110,48,17,147922,51998,3,2,0,2
29,51622,31,14,55032,107112,1,2,2,2
65,50886,17,7,125638,116069,7,2,0,2
59,197356,44,17,106611,125326,8,1,0,2
44,155973,20,17,77258,51199,4,1,1,2
27,71377,15,12,127327,61587,4,1,2,2
63,97910,6,15,118508,1155,9,1,2,1
74,195934,4,9,53615,90533,10,2,0,2
69,133992,43,11,129908,89481,10,0,0,2
59,178878,40,7,52353,68563,9,2,1,2
49,163731,32,0,45530,12101,5,1,1,1
59,169525,30,8,13659,83689,1,2,2,2
43,176570,20,19,92224,90914,4,2,2,2
42,216465,2,5,80058,85867,2,1,2,2
28,31312,9,17,122165,21338,9,0,0,2
40,16436,10,4,94006,29927,9,0,0,2
51,42569,21,16,32027,139514,4,2,2,2
74,204885,16,11,26860,96306,6,1,1,2
69,131787,49,4,111855,147682,1,1,2,2
57,105485,24,11,17197,125879,5,1,2,2
79,219301,40,4,73937,35076,8,2,1,2
40,192058,27,6,61399,62604,2,2,0,2
46,117555,49,11,22424,86893,6,2,0,2
48,199249,19,0,87937,69166,9,1,2,2
24,155377,29,10,53043,14872,1,1,1,2
57,47646,30,0,114701,53309,6,1,1,2
50,238910,12,14,107770,27231,7,0,1,2
38,91126,9,1,113743,72290,7,0,2,2
19,132922,32,19,30587,106733,1,0,1,2
35,55430,40,16,78047,125828,9,2,0,2
64,137238,19,0,20979,39164,1,2,2,2
50,83659,47,19,149092,134419,1,0,0,2
54,130341,13,10,75694,103138,7,2,1,2
51,19158,7,12,120791,94277,4,1,2,2
37,89236,7,3,122609,104876,8,1,1,2
52,91067,37,3,90998,78795,6,2,0,2
68,173810,27,7,17619,92539,5,0,2,2
67,24879,9,3,127013,28766,8,0,0,2
78,151615,39,14,139883,33428,6,0,2,2
71,127284,13,10,82039,63971,2,1,2,2
35,193996,13,11,110088,54966,4,1,0,2
63,188420,5,1,26311,121255,4,2,2,2
79,99117,33,9,89960,94324,6,1,1,2
41,182751,16,8,51468,64981,1,0,2,2
25,225190,20,6,79776,80235,6,0,2,2
78,58888,38,12,64296,83207,8,1,1,2
47,45276,27,11,91346,14878,2,1,1,0
61,249611,37,16,62135,80689,5,2,2,2
70,19799,14,3,17067,55704,10,1,2,2
27,236699,35,6,24406,13557,8,0,1,0
40,239842,35,8,56017,130482,8,1,2,2
69,127529,8,19,79640,119477,3,0,0,2
66,139713,43,6,13676,144470,3,2,2,2
28,105141,34,7,46341,32884,5,1,1,2
19,206630,44,2,100608,129296,6,0,1,2
75,130013,17,14,82324,43223,5,0,0,2
43,182606,16,14,70581,63740,5,0,1,2
53,46668,17,11,132703,81023,8,0,1,2
50,150183,3,15,122845,145708,4,2,2,2
64,170758,47,15,61602,33151,7,1,1,2
30,218623,19,6,51466,65241,8,1,2,2
57,87392,12,5,85531,147270,4,0,2,2
42,31490,10,17,59119,23655,6,0,1,2
21,181266,42,11,2152,38298,2,1,2,2
59,160569,32,9,36216,134241,3,0,0,2
36,199588,27,8,45706,37346,1,1,2,2
35,132219,7,12,47675,45901,8,2,1,2
54,234802,42,18,13993,11211,6,1,1,1
47,59104,19,4,139653,37297,8,2,1,2
36,20316,17,7,145688,114989,10,2,2,2
75,53130,6,1,98331,46747,10,0,0,2
40,216301,43,9,74299,131670,5,2,1,2
76,122294,32,3,128824,65162,6,2,2,2
71,44954,10,9,58702,22792,1,2,2,2
33,128437,29,13,135375,46075,2,2,0,2
18,167724,34,8,75011,118561,7,1,1,2
29,160250,44,13,149634,112517,4,2,2,2
41,197235,19,9,123963,38794,2,1,2,2
51,160823,36,7,116186,31557,10,0,1,2
70,212033,9,5,20644,149016,4,1,2,2
74,149116,29,4,81807,25155,2,2,1,0
25,78165,17,16,5570,139981,5,1,0,2
35,157552,24,4,33711,146598,2,0,0,2
74,211511,31,18,77707,75542,7,0,2,2
65,189946,38,16,16953,88583,4,2,2,2
22,81775,33,19,33199,27246,6,0,2,2
43,152638,43,9,93842,45319,9,0,2,2
47,100311,38,17,20647,24979,4,0,1,0
71,248589,30,19,42547,91710,3,2,0,2
30,68149,27,15,99942,9266,8,0,0,1
36,149078,25,10,89488,106560,2,1,2,2
46,87561,43,14,8238,74581,3,1,1,2
20,165495,3,10,121842,147431,9,1,1,2
43,105710,42,19,92402,102863,5,1,2,2
57,107199,19,7,132891,84553,5,1,0,2
76,180024,7,6,35019,30034,2,0,1,2
75,42326,1,0,104982,107419,6,1,1,2
75,132272,49,14,87098,99803,9,1,0,2
29,46139,49,2,94036,87342,8,1,1,2
19,208175,26,7,111287,22416,7,2,2,0
28,206929,33,11,82069,116938,2,2,0,2
61,88638,35,15,81469,109846,1,1,1,2
45,87652,20,18,38104,25569,5,1,2,2
35,27937,7,9,68743,1706,1,0,2,2
30,45161,22,9,8735,75576,5,2,0,2
54,150455,42,17,63172,51446,4,0,2,2
39,100856,7,1,73920,28959,1,0,0,2
29,85043,4,18,117114,2918,4,1,2,2
19,160807,39,18,144649,6850,4,0,2,1
54,74919,0,1,116736,9909,4,1,1,1
24,241321,20,1,50186,34964,4,2,1,2
43,97055,43,7,78397,10961,1,1,0,1
43,213633,42,12,54148,7765,6,0,0,1
41,100455,9,8,111057,94715,5,0,2,2
29,183694,1,6,29705,84611,2,0,1,2
33,53135,20,4,146596,139230,6,1,1,2
40,181730,12,7,6555,59311,9,0,2,2
57,99677,43,7,53319,71572,2,2,0,2
79,44696,49,2,81733,24538,9,0,0,0
77,149845,27,9,80082,23030,2,1,2,2
26,39956,29,7,135053,80289,4,1,0,2
49,30819,17,12,133282,54976,5,2,0,2
32,16528,41,18,143669,127637,9,1,1,2
54,142781,1,19,142575,95358,8,0,0,2
30,101491,18,14,105120,29896,6,0,1,2
22,59588,20,5,35584,712,9,1,2,1
28,216657,25,13,56857,73498,6,2,0,2
27,114152,45,9,32470,72638,1,0,2,2
69,142872,24,18,22800,78788,8,2,2,2
30,166583,18,10,74865,1380,9,2,1,1
58,25119,24,13,39190,100980,5,1,2,2
70,90893,40,18,138383,22326,9,0,2,0
63,31167,19,4,147014,137656,7,0,0,2
67,202575,5,10,115974,53203,3,2,0,2
32,125782,17,18,80122,5317,1,0,2,0
59,233861,48,0,132004,121820,10,0,2,2
73,145775,17,1,107590,113249,2,0,0,2
24,49889,19,17,81252,45993,8,1,0,2
57,60678,38,13,118743,38496,4,0,0,2
45,241406,33,9,565,52699,7,1,1,2
49,75262,9,5,80651,33187,3,0,2,2
52,150753,32,14,89590,41479,6,0,0,2
32,95291,18,1,2397,33915,7,0,1,2
65,81008,1,5,111333,138549,7,2,1,2
53,244489,46,12,84734,21095,4,0,2,2
38,159762,48,7,119866,84720,5,2,2,2
23,40912,2,14,35098,41661,6,2,0,2
18,21473,29,15,44169,97567,2,2,0,2
21,187370,38,9,21529,98165,3,2,0,2
28,164741,18,13,109946,113251,8,1,0,2
61,114500,20,2,114925,61717,10,2,2,2
43,228070,43,7,62797,53497,7,1,1,2
78,167015,13,0,116046,55586,10,2,0,2
54,53785,30,6,48552,125662,10,1,2,2
40,115956,20,3,99447,73923,7,0,0,2
46,209499,16,10,127661,129377,10,1,2,2
38,208073,23,12,54164,78147,4,0,2,2
65,207796,36,9,52318,144693,10,1,2,2
62,134006,39,12,122223,129427,8,2,2,2
62,25832,40,2,42546,77542,3,0,0,2
66,151457,33,17,74074,132010,5,2,0,2
44,241970,46,6,40466,14203,5,2,2,1
56,160780,19,7,90819,1122,2,1,1,1
57,204672,15,19,115342,52402,2,2,1,2
30,169510,48,1,21292,94199,9,2,0,2
40,97747,41,8,113191,148392,2,2,0,2
76,95107,11,2,71090,93331,3,1,0,2
33,206134,40,2,120387,83272,8,0,2,2
47,80428,23,12,8124,140545,1,2,2,2
